"namespace"	"guid"	"source_hash_hex"	"source_hash"	"row"	"reason"	"source"	"status"	"model"	"zh_text"	"text"
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"5E5B350C498301B19FB832ACF9544BD6"	"0x8C7FF25C"	"2357195356"	"40307023"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：贯元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Pierce Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"5E8A6878486E88FBA1C21F9742343641"	"0x43C5C08A"	"1137033354"	"40305140"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：免疫梦境负面效果<Gold_Basic>60</>秒，并在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>2000</>生命值。"	"Effect: Immune to dream negative effects for <Gold_Basic>60</> seconds, and continuously restores <Gold_Basic>2000</> HP over <Gold_Basic>15</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"613128ED49AF6D43F79E05AFD3CA000A"	"0xFD064A3B"	"4245047867"	"40306033"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：震流强度提升<Gold_Basic>12%</>，暴击伤害提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Quake Flow Intensity by <Gold_Basic>12%</> and Crit Damage by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"61879868411BE5AB9C686E9F95224AC4"	"0xC0EB28C0"	"3236636864"	"40318007"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"拥有猩红之力的模型玩具。"	"A model toy imbued with Scarlet power."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"61C09B9E4992DBA9B370DA9FACE30267"	"0x9146DF79"	"2437341049"	"40306042"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：降低<Gold_Basic>17%</>防御力，攻击力提升<Gold_Basic>150</>，持续<Gold_Basic>20</>分钟。"	"Effect: Reduces Defense by <Gold_Basic>17%</> and increases Attack by <Gold_Basic>150</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"651C7F6543DFB798CD052AAD1D94EF4E"	"0x56FFD748"	"1459607368"	"40306022"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：攻击力提升<Gold_Basic>110</>点，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Attack by <Gold_Basic>110</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"655E99474160B71CD27B6AA85036C212"	"0x4BDAE144"	"1272635716"	"40305143"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>50%</>生命值，并降低<Gold_Basic>80%</>受到的念元素伤害，持续<Gold_Basic>10</>秒。"	"Effect: Continuously restores <Gold_Basic>50%</> HP over <Gold_Basic>15</> seconds and reduces incoming Psy damage by <Gold_Basic>80%</> for <Gold_Basic>10</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"65F0F5E7401E2C230DFD4D97443AC4C4"	"0xA3634609"	"2741192201"	"40306009"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：破势强度提升<Gold_Basic>16%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Break Intensity by <Gold_Basic>16%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"66D8128A457330757044BA9ACC096DF2"	"0x12E07EAE"	"316702382"	"40307041"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：攻击力提升<Gold_Basic>70</>，破势强度提升<Gold_Basic>8%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Attack by <Gold_Basic>70</> and Break Intensity by <Gold_Basic>8%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"692B2C5A4A91949814C98AB984AC1D01"	"0x20CA102A"	"550113322"	"40305154"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>30%</>生命值，并令附近<Gold_Basic>50</>米以内生命值最低的队友即刻恢复<Gold_Basic>30%</>生命值。"	"Effect: Instantly restores <Gold_Basic>30%</> HP, and causes the teammate with the lowest HP within <Gold_Basic>50</> meters to instantly restore <Gold_Basic>30%</> HP."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"6AA9B001413719D6E93FC58B1CCB7D7C"	"0x5E0CD397"	"1577898903"	"40305121"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>3250</>点生命值。"	"Effect: Continuously restores <Gold_Basic>3250</> HP over <Gold_Basic>15</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"6AC92F7D4C2EC5FEB7C6DD8C0BBAD737"	"0xA0200587"	"2686453127"	"40306018"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：防御力提升<Gold_Basic>44%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Defense by <Gold_Basic>44%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"7396E7604A00A2C5D722D1AB518D4232"	"0x76695E30"	"1986616880"	"40307044"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：暴击率提升<Gold_Basic>10%</>，暴击效果提升<Gold_Basic>18%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Crit Rate by <Gold_Basic>10%</> and Crit Damage by <Gold_Basic>18%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"73BEDDDB4BD50803129824941CAB8060"	"0xA692C679"	"2794636921"	"21080024"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"知音共旅途"	"Kindred Spirits on the Journey"
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"795909E2488B600B967E5082D88016EF"	"0xA052697D"	"2689755517"	"21080025"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"以镜头为引，揽世间芳华入怀，记录沿途璀璨瞬间。"	"Use the lens to capture the beauty of the world and record the brilliant moments along the way."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"79A968B648CF5B3C9BEC25915AE03F21"	"0xAD664CBD"	"2909162685"	"40307045"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：攻击力提升<Gold_Basic>70</>，绝技充能效率提升<Gold_Basic>10%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Attack by <Gold_Basic>70</> and Ultimate Charge Efficiency by <Gold_Basic>10%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"7C085F0D4BA866A8493709B202B09161"	"0x3DAAF573"	"1034614131"	"40307038"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"稷下鱼王独爱的鱼饵，期望钓到鱼王的垂钓家们常备此物以待佳期。<Gold_Basic>肴馔家五级烹饪</>获得。"	"The bait favored by the Jixia Fish King. Anglers hoping to catch the Fish King keep this on hand for the right moment. Obtained via <Gold_Basic>Level 5 Gastronomy</>."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"7C41C05C4B509E4C275F91BC2804A713"	"0xEAF0899D"	"3941632413"	"40305133"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>37.5%</>生命值，并获得<Gold_Basic>37.5%</>最大生命值的护盾，持续<Gold_Basic>6</>秒。"	"Effect: Continuously restores <Gold_Basic>37.5%</> HP over <Gold_Basic>15</> seconds, and grants a shield equal to <Gold_Basic>37.5%</> of Max HP for <Gold_Basic>6</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"7C4E6ECC4A7E7738948BF7BB87FC1EF8"	"0x07D9248D"	"131671181"	"40307005"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：防御力提升<Gold_Basic>29%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Defense by <Gold_Basic>29%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"7D2CF7ED42C162D4C8128F86CD366B3B"	"0x4F13CD67"	"1326697831"	"40307029"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：凝元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Condensation Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"7DD1AB144BCFC9DDD1DE7F8B18616638"	"0xEF43AAB2"	"4014189234"	"40305102"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>1250</>点生命值。"	"Effect: Instantly restores <Gold_Basic>1250</> HP."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"7E15E0994B5D1D3BDDEB47B5A4827F99"	"0x5A930E33"	"1519586867"	"40307007"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：疾元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Gale Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"8291CB1F47EA789D624784A6D190AF1E"	"0xF63B55DF"	"4131083743"	"40307019"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：贯流强度提升<Gold_Basic>12%</>，暴击率效果提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Pierce Flow Intensity by <Gold_Basic>12%</> and Crit Rate by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"83B1A5054BBE7752C47B69B4CFABDE7A"	"0x519F21D8"	"1369383384"	"40306028"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：最大生命值提升<Gold_Basic>18%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Max HP by <Gold_Basic>18%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"83E268F647C34A089C8A838CD6BB816E"	"0x5CFB16C2"	"1559959234"	"21080023"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"拈花塑新容"	"Sculpting New Looks"
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"846B234044BB8960FAF716A28BFFC630"	"0x8E33FBBB"	"2385771451"	"40307037"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：灼流强度提升<Gold_Basic>12%</>，暴击率效果提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Scorch Flow Intensity by <Gold_Basic>12%</> and Crit Rate by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"84E165AA496C661D8E8243A4D17DEFB4"	"0xBFB5D256"	"3216364118"	"40305157"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>3000</>点生命值。"	"Effect: Instantly restores <Gold_Basic>3000</> HP."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"8577503B47C132C2367581A1AA2D5982"	"0xE421E2C4"	"3827425988"	"30000026"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"随机铭文/*占位*/"	"Random Inscription"
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"8901E23349E4E9CAB1814291C642448F"	"0x13197DDC"	"320437724"	"40305153"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>24%</>生命值，并令附近<Gold_Basic>50</>米以内生命值最低的队友即刻恢复<Gold_Basic>24%</>生命值。"	"Effect: Instantly restores <Gold_Basic>24%</> HP, and causes the teammate with the lowest HP within <Gold_Basic>50</> meters to instantly restore <Gold_Basic>24%</> HP."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"8A83403E40FD2C76CB472D8D394A11DE"	"0xF54E2C28"	"4115541032"	"21070023"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"破浪航标"	"Wave-Breaking Beacon"
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"8C4B44264239FF6CC83FEB9B035144A2"	"0x5F058710"	"1594197776"	"40307011"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：中量提升耐力上限，持续<Gold_Basic>20</>分钟。"	"Effect: Moderately increases Stamina limit for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"9087EE9A49D51AB8B9366EA768637630"	"0xD44D3C6A"	"3561831530"	"40305139"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>50%</>生命值。"	"Effect: Continuously restores <Gold_Basic>50%</> HP over <Gold_Basic>15</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"9143CA954F5C385E825561B99E1D74C0"	"0xE35B715E"	"3814420830"	"40306006"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：凝流强度提升<Gold_Basic>12%</>，暴击伤害提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Condensation Flow Intensity by <Gold_Basic>12%</> and Crit Damage by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"922E25FE4D50CA8163FA0B84A8F9127A"	"0xB4D80F5B"	"3034058587"	"40305120"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>2600</>点生命值。"	"Effect: Continuously restores <Gold_Basic>2600</> HP over <Gold_Basic>15</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"97A3F8A849EE6388583C6AA4EDAD9347"	"0x320F866D"	"839878253"	"40307017"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：暴击率提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Crit Rate by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"9B9C5307493861BC80733889F12A1EA4"	"0x72200B18"	"1914702616"	"21070024"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"你能读懂文字背后的叹息，看见光影之外的梦境，故事因你有了第二次生命。"	"You can read the sighs behind the words and see the dreams beyond the light and shadow. Because of you, the story has been given a second life."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"A154758540883AAAB82772B7422A4C11"	"0xD006BF9D"	"3490103197"	"40305104"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>50%</>生命值，并降低<Gold_Basic>80%</>受到的灼元素伤害，持续<Gold_Basic>10</>秒。"	"Effect: Continuously restores <Gold_Basic>50%</> HP over <Gold_Basic>15</> seconds and reduces incoming Pyro damage by <Gold_Basic>80%</> for <Gold_Basic>10</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"A1B066E44E15DF2152BE8DA62072B8A2"	"0x7ADC3705"	"2061252357"	"40305114"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>32.5%</>生命值，后台共鸣恢复<Gold_Basic>30%</>生命值。"	"Effect: Continuously restores <Gold_Basic>32.5%</> HP over <Gold_Basic>15</> seconds; resonance (off-field) restores <Gold_Basic>30%</> HP."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"A354BDC449B57C0FF38973BE9752D79C"	"0x4EE6CEBF"	"1323749055"	"40305124"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>1800</>点生命值。"	"Effect: Instantly restores <Gold_Basic>1800</> HP."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"A41442924EF2599A8DB6D48B7B686C62"	"0x8559C446"	"2237252678"	"40306002"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：治疗效果提升<Gold_Basic>18%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Healing Effect by <Gold_Basic>18%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"A56095484352082C9E5B37A2B50B727C"	"0xF6E01645"	"4141880901"	"21080020"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"狸舍茁新苗"	"New Sprouts in the Raccoon Den"
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"A729C1B547D34FA06BE14298F04CA432"	"0x8C7FF25C"	"2357195356"	"40306023"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：贯元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Pierce Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"A8C622A8453DDD8570183698D5985928"	"0xC826C37A"	"3357983610"	"40306037"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：灼流强度提升<Gold_Basic>12%</>，暴击伤害提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Scorch Flow Intensity by <Gold_Basic>12%</> and Crit Damage by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"A92A1C5043D9CA3A43BB6A9110C0C584"	"0x2838A36B"	"674800491"	"40306004"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：少量提升耐力上限，持续<Gold_Basic>20</>分钟。"	"Effect: Slightly increases Stamina limit for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"AB4080BA4E60E457E3DE91A9F406401A"	"0x637CB2E4"	"1669116644"	"40305145"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>20%</>生命值，并在<Gold_Basic>15</>秒内，增加<Gold_Basic>32%</>暴击率。"	"Effect: Instantly restores <Gold_Basic>20%</> HP, and increases Crit Rate by <Gold_Basic>32%</> for <Gold_Basic>15</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"ACB4B68D437DDA2F276798B8A9CDF130"	"0x01B2F029"	"28504105"	"40307012"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：念流强度提升<Gold_Basic>12%</>，暴击率效果提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Thought Flow Intensity by <Gold_Basic>12%</> and Crit Rate by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"AD4A3B9948C2284FA92797B4CD162AAE"	"0x66476372"	"1715954546"	"40307025"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：攻击力提升<Gold_Basic>110</>点，暴击伤害提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Attack by <Gold_Basic>110</> and Crit Damage by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"B0245B8242FA03F70DB4FF83A3687AA2"	"0x28C76AF9"	"684157689"	"40305152"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>20%</>生命值，并令附近<Gold_Basic>50</>米以内生命值最低的队友即刻恢复<Gold_Basic>20%</>生命值。"	"Effect: Instantly restores <Gold_Basic>20%</> HP, and causes the teammate with the lowest HP within <Gold_Basic>50</> meters to instantly restore <Gold_Basic>20%</> HP."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"B05174D04B2F65F511F55FB09E2B28E4"	"0xEE77CF21"	"4000829217"	"21070024"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"拓苗生茂"	"Sprouting Growth"
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"B0A21DD44E91F5EC216FC49FF3F1BA03"	"0x73E05B8C"	"1944083340"	"40305150"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>2500</>点生命值，并降低<Gold_Basic>60%</>受到的灼元素伤害，持续<Gold_Basic>30</>秒。"	"Effect: Instantly restores <Gold_Basic>2500</> HP, and reduces incoming Burn elemental damage by <Gold_Basic>60%</> for <Gold_Basic>30</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"B1CAAC6C4888357088E077BFCCA66536"	"0xC225E3C9"	"3257263049"	"40307049"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：治疗效果提升<Gold_Basic>12%</>；附近队友提升全流强度<Gold_Basic>5%</>，且使用药品时有5%概率不消耗使用次数，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Healing Effect by <Gold_Basic>12%</>; nearby teammates gain <Gold_Basic>5%</> Flow Intensity, and there is a 5% chance not to consume a charge when using medicine, for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"B3520CC5431F571FF2BFD29CFE03ABCB"	"0xD950E3DB"	"3645957083"	"40305146"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1200</>点生命值，立即恢复<Gold_Basic>600</>点主角生命值。"	"Effect: Continuously restores <Gold_Basic>1200</> HP over <Gold_Basic>15</> seconds; instantly restores <Gold_Basic>600</> HP to the protagonist."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"B77AE4BE47782163074A6D9DD5F9125F"	"0x648CD70B"	"1686951691"	"40306030"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：使用时清除梦境的负面效果，梦境的负面效果叠层速度降低<Gold_Basic>60%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Clears negative Dream effects and reduces the stacking speed of Dream negative effects by <Gold_Basic>60%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"B7AF264C49E82EEBDBB22F90974DDE90"	"0xBED5E919"	"3201689881"	"40305147"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1500</>点生命值，立即恢复<Gold_Basic>750</>点主角生命值。"	"Effect: Continuously restores <Gold_Basic>1500</> HP over <Gold_Basic>15</> seconds; instantly restores <Gold_Basic>750</> HP to the protagonist."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"BAD2C1434219DC826AB45EA26C9B5718"	"0xC7D3E7EA"	"3352553450"	"40306015"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：穿透目标<Gold_Basic>10%</>防御，持续<Gold_Basic>20</>分钟。"	"Effect: Ignores <Gold_Basic>10%</> of target's Defense for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"BCA7F073492D16ED7BD9138BD9D97326"	"0xF20A3A3F"	"4060756543"	"40305116"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1600</>点生命值。"	"Effect: Continuously restores <Gold_Basic>1600</> HP over <Gold_Basic>15</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"BD07961A478B6DA0A95402A9D21D8339"	"0x66476372"	"1715954546"	"40306025"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：攻击力提升<Gold_Basic>110</>点，暴击伤害提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Attack by <Gold_Basic>110</> and Crit Damage by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"BE525ED34D5922BEADB2A38579B6F6F4"	"0x8559C446"	"2237252678"	"40307002"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"效果：治疗效果提升<Gold_Basic>18%</>，持续<Gold_Basic>20</>分钟。"	"Effect: Increases Healing Effect by <Gold_Basic>18%</> for <Gold_Basic>20</> minutes."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"C1C525F749DAD0C29DCEAD9DF2EBC07B"	"0x0EFAAB73"	"251308915"	"40305115"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1000</>点生命值。"	"Effect: Continuously restores <Gold_Basic>1000</> HP over <Gold_Basic>15</> seconds."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"C1C6C4B146E22115F4731D937E199C54"	"0xC5209CFD"	"3307248893"	"40305137"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>12.5%</>生命值，并额外恢复<Gold_Basic>1750</>点生命值。"	"Effect: Instantly restores <Gold_Basic>12.5%</> HP, plus an additional <Gold_Basic>1750</> HP."
"/Game/Data/DataTables/Item/DT_ItemBaseData"	"CA02924E4A756803936AFC903AE4C6B7"	"0x476CCBC6"	"1198312390"	"40305151"	"missing_in_en"	"missing_in_en_gemini"	"translated"	"gemini-3.1-flash-lite-preview"	"药效：即刻恢复<Gold_Basic>18%</>生命值，并令附近<Gold_Basic>50</>米以内生命值最低的队友即刻恢复<Gold_Basic>18%</>生命值。"	"Effect: Instantly restores <Gold_Basic>18%</> HP, and causes the teammate with the lowest HP within <Gold_Basic>50</> meters to instantly restore <Gold_Basic>18%</> HP."
