category,namespace,row,guid,source_hash,zh_text,en_text,source_count,source_priority
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,513201711,13B492FA4D2D18FFDC8856BC889EEEE8,1598136321,宫从,Gong Cong,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200242,6AE6533C4A4582EB95AC4CAD061A157C,4064731633,寂潭重篱,Quietpond Macroepes,6,0
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,10060002,E6E5C33F47D7226F6F41B9801A94E68E,2417728641,寄云蛛,Hermit Spider,1,6
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,267280051,E39F761948F377A0862F9789BFBB221A,703682248,寒怀香,Wayshan,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200025,B46CBF5843FA85F22F58299F27A55015,904566928,寒芒枪将,Coldspear Marshal,9,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,33201802,EDC274E74F3779EE8BB65FBD4517AC4C,1815173086,寻汐,Tidon,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,208111,366C81734B3A0836D97C9D8C2D9BEE51,3597659892,寻衅少年,Unknown Boy,2,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,306105,AF7DFDAF4881AAC3802981927953ED4C,1881751547,封印法阵,Sealing Circle,2,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200325,00C2F2E942DEDF090597CAA07C912518,1411627007,射线装置,Ray Device,5,3
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,10040307,455E2D904DF03C7C362895B3E639664E,2031741702,小木篱,Little Saepes,8,6
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200430,BA0D18DF45E8761C8BC95FAFA305B645,1359675501,小机神,Mechahead,2,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200971,7332A49D498C6D04F2A5B39968897B22,1411444098,小甲鼠,Armored Rat,3,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200985,EE4E86074913C8D5B25E7C93B4B51F0A,3050254656,小铠鼠,Armadillo Rat,3,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300022,412B5CF34E7ED3A9250EBAA273C82491,3017670952,尘鹿·雄,Cloud Stag,1,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300023,619764904499A53DF08820BE977A782E,1986668999,尘鹿·雌,Cloud Doe,1,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,202210,753656134C02EB159B282FBF61507B53,2200663012,岳弧,Yue Hu,2,1
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,10040200,7364A19043608733594C3E86F9C83927,4253223668,峡谷小兵,Gorge Minion,4,6
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,501201311,0E36DDFA42F72B30013F758A6C69705B,1198878056,巡卫冰炮,Patrol Ice Sentry,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201311,237AAF59441586E501D08083E4F676B9,3469540640,巡卫巨兵,Sentry Mechanoid,7,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201304,150B5BF84F29DF90F7221788085B38AF,780753447,巡卫枢,Patrol Drone,11,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201312,C323D85840D31FB8F4FDA48F6D585D60,1039241775,巡卫淬火兵,Sentry Flamequencher,6,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,501201312,C758D04A4CAF1490DA7A9CB3BEC64A60,708789447,巡卫淬炮,Patrol Fire Sentry,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201305,C70A352643542DAC90E18BAF7103D754,2199626074,巡护枢,Patrol Guardian,6,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201306,DD617F9D47EADAFD24892B9A899F4527,1448995496,巡狩枢,Patrol Ranger,8,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,33201801,8E3C811D42B3B22E3A923F95A0F6FEB0,1645572869,工巧家主办方,Craft Society Organizer,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290100018,DCAF692141FC43798BBB12BA9F9CDA6E,3920970173,巨斧,Great Axe,1,9500
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,10040501,E6037270465B6460CB783A8913EC3D64,2224742049,巨木篱,Giant Saepes,1,6
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,290191,66C14C3E4D6D62750877AAA0C44F50C4,2393195391,巨神兵,War Colossus,2,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,210401,7DED7DE749EE3E79B40D178FEF834DB2,1902007137,帝辛,Xin,4,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,2901711,8718BEE241521AE9B757CC8FCD0B9ECA,3697723825,帝辛-残影,Xin's Afterimage,1,1
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,305211,4E20A8D84BDA352C44409CB242434F86,3392645141,帝辛侍仆,Xin's Servant,8,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,305301,53CFA7274E2A13DB54AF9B86988407D1,2197896739,帝辛甲士,Xin's Guard,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,305201,9FDF9D034DFBCA0075A4828B21DF63E5,435317891,帝辛轻卒,Xin's Soldier,5,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290201308,CD03E98D41663E5179979ABD32C6D092,765788265,带电池巡护机,Battery-Powered Patrol Guardian,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,202209,05C8E02D4FF219167DF60A85A99CF216,4140111206,常山,Chang Shan,2,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,326201811,E5EA30EB48A978BED61769AD636383DB,2329957392,常据海,Juhai,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290205006,814DBD6A456F51AEA79DCA9EB4F5B6F8,2346950016,平坑填海莱菔大王,Radish King - Filler of Pits and Sea,5,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300080,92DAB6074CF0C979FB955FBF493688EF,2059766813,幻屏鸟·雄,Dreamveil Peacock,1,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300081,6475B24C4D9186EBCC7F64B6F7E199C9,3211896050,幻屏鸟·雌,Dreamveil Peahen,1,0
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,10040301,266D62D44DF329AD6F0A16A1FFE4CAD3,130883371,幼刺熊,Spike Bear Cub,2,6
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,211201,C49CC84A43EB8A42B58C2281DDF326CA,686964950,幼叶蜥,Leaf Lizardling,5,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,201216,40987E3A4FD17A5DDCC968B8C09A1F49,2012835005,幼尾蜥,Tailed Lizardling,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,300205038,5348477F4D51C6F76B2BC9A5053BE92C,1685855390,幼株,Seedling,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201213,F6DCD87249134D078F233F916DB70DA4,1646445303,幼火蜥,Scorch Lizardling,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200801,B5A1C1B74BEAF669872BCABB39982D05,3584483415,幼芒熊,Spike Bear Cub,9,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201215,6B6F64C844105A4317322AA626463D20,1612445692,幼荧蜥,Glow Lizardling,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200227,AC96DE8E47F5E0A767E87BB83C23ADE3,3575087489,幽寂狂木,Stillwood Howler,8,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300049,2C31AE0945DC1AAA8B892BAA03B712FE,944342342,幽岚鹿·雄,Frost Stag,1,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300067,9BE8D63049F6CE02BF2BEA8DB3719468,4261260713,幽岚鹿·雌,Frost Doe,1,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,306201811,157C48DB4163CEB7CCD384ADAD232590,940176430,康梅荣,Meirong,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,510208102,B24016CC473268ADD501F79C69C74F9B,3448125741,异化村民,Mutated Villager,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,2901732,BF6498384134917CD915A8B6CFFB4D39,1908792858,归墟之影,Shadow of the Void,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,2901721,3E7A4DF8454227C508175A948A1542E5,2252229859,归墟念球,Void Orb,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,290172,1E75D69140EB98908DE053B5DB13BDCD,1208795870,归墟核心,Void Core,1,1
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,202611,F81ED7354B7F765543233AAF368AD4A8,804363593,影刃铸灵,Shadow Ripper Sentinel,7,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,510090049,B1435E9B411DA6783CBA84B4F95A3C38,777902795,影豹,Shadowclaw,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,110200401,7E109B8144AB0E7D85A164BF5FBE3B63,406949458,征雁,Cheng Yen,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200982,34A01B8A4AC583C9D061B393185F2DC7,3186241607,御铠鼠,Guardian Armadillo Rat,2,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,290023,D9D8079B4292E7B5CB8D5CAD7DDE09AF,3127457821,心猿,Pyrosim,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,400201701,466D461A4A6DEC6DD43924A008831D1A,4055877895,心魔,Inner Demon,3,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200064,65B4C1354448980DC3302F858D1A07C7,509579258,怒炎神刃将,Flamefury Effigy Prime,4,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,31202207,7042835B44278C4148AA4DA7DBE47E8D,2532299828,怪叟,Lu Buqi,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290202207,C8DFB0A74A9A82FB8B37E4AC8654F089,442066785,怪叟吕不奇,Lu Buqi,2,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290302108,3C22B3184FDCF3B254BC6380CBBACEDA,4125002697,恢复藤蔓,Restoration Vine,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,208104,680E63AC4C62E109CFBD0CB924254CC3,1541265706,惊绽傀儡,Histrionic Puppet,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201723,E98E8ADB4495103CA6902FA8B28A4CF0,1461401185,戾天,Wrathwings,4,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290201713,E57E6ECC47962C4C7D87ACA0F59D8BA9,480156123,捣乱的破门生头目,Troublemaker Rebel Leader,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201001,FB4A196F446CBAFB0B43BC82394301FF,3101438836,掘狼,Burrow Wolvine,13,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200220,E27982FE463686E78A47F9A6D64BEFB6,16266645,撼地狂木,Ground Shaker,13,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,301101,298DD2C44B8133BDF5BBE9B291F4D343,2830758789,撼地狂木·尾,Ground Shaker: Tail,5,1
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200050,6B45686F4A2F0135F1C786A08C117FFC,380160149,擎盾云铠,Shielded Aeroclad,7,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200121,013FB351480FF94750A194B42AED4A01,1676645142,擎盾晶铠,Shielded Nebuclad,4,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,200304,5B1499454377EE547CB96C90ABBF4369,2704667747,攀云塔激光,Cloudreach Tower Laser,3,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,200305,CD8E1A664AEA6CF99F2ED28DA5E04510,3075883454,攀云塔炮弹,Cloudreach Tower Shell,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,200307,04735D08423C2932B3F0DAB3B67536FA,3661147021,攀云塔雷电,Cloudreach Tower Lightning,1,4
monster_name,/Game/Data/DataTables/RPVP/DT_NPC_Enemy_RPVP,800000,38BC7B1D45062D5BFF4D409D8FECB7F4,3102926233,敌方木桩,Enemy Training Dummy,1,7
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_Plateau,294290005,E373800A4646C1184969D5B3285B852D,2466643908,敌方水晶,Enemy Crystal,1,9500
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,290094,AEE3C5674DF6CF0C900150ADB6291A6E,2741620144,斩梦羽卫,Dreamslasher,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300069,716C8DE74A516FCD983D91BC16E9C257,347954402,旖梦兔,Dreamyhare,1,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,520097061,F237AC8D4641B3CB6422D3A97DC304FC,1498406446,无咎,Wu Jiu,2,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,310200403,1E350B9146F3B5AFB376DD9230D55C54,1284759037,无沔,Wu Mian,2,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,262201713,8D8C5D3D41D9A160D585E7ABBE23A450,881762468,日磊,Ray,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290000001,7B92752545BD5F130AE13B87B3C8540F,3281829117,星眼,Star Eye,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,290161,D638035341D495DE150DBA8FF93E7863,3112968053,星离,Vesper,2,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200981,1644E67A4A92390C0A893BA2D17B0DE7,3091590974,普通老鼠,Armadillo Rat,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,202211,D2F706D34E682379594EB0BD150220F4,2295966445,暗曜,Dark Novar,3,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,400202205,22C9FB4242AE9AF5C10DFCB1C033FA4F,1586797668,暗曜幻形,Dark Novar,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_Plateau,285202211,D2FACAF94E98DE1DB2C43A9819745ECE,222561651,曜之魇,Dark Novar,4,2
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201533,543098A54CBB3B9773C64C9A2414001C,3712908619,月刃伯屠,Twinblade Dreamslayer,9,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201011,CFC15AA8402A9ACDCBAC7F81F93D9E4E,663375025,月蝠,Moon Bat,5,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,290061,7B1C425F42C771A4D7C03EA75EDCE65E,1112441369,朔椿芽,Moonelia Sprout,5,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300068,663B1DBB43DB2A4D921FE483F76AA136,1027283617,朦兔,Hazehare,1,0
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,120014,2665994F49709DEC82571DAA8B75B57D,132198650,木兰,Mulan,1,6
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,31200411,D6E90F0D4AEA24DFDC23D8ACD02262E2,840320570,木栖,Mu Qi,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,292200201,2EAA4BF64EBF8F92686C14932A110BA4,1074170681,木篱吹箭卫,Saepes Dartblower,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200202,F2DA1E484DC832E66DBD97BD88742542,4240708539,木篱唤师,Saepes Summoner,10,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200202,31B9F5BA4240DBEC2943DF8BCBC8234B,869106553,木篱唤师头领,Saepes Summoner Leader,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200206,8117DE264C6093478D8B1C8A21940352,2910627762,木篱巫祝,Saepes Shaman,14,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,210200229,C1FBC1DE4AA6BDB2355CE983F8060393,1291867377,木篱影子,Saepes Shadow,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200254,B886084D43C447A05A3F52A7D59E93FE,1830638715,木篱投弹卫,Saepes Catapultor,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200218,CBB8825441C74B7E3C89FCBA6D757B5E,3693533591,木篱投愈卫,Saepes Heallobber,11,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200216,1930501944CD4D7ADAFD7C9AEFC0AC5C,1497733107,木篱投腐卫,Saepes Rotlobber,9,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200217,1AE1DF4546FE38A6625AD39500F6AFEA,595192229,木篱投霜卫,Saepes Frostlobber,13,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,200244,1A8C68B141D5CB7CF8BFD1AC937A53EC,2630847140,木篱猎手,Saepes Hunter,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200299,35480704401651376C9A8D89FEB43FCD,2907086820,木篱王,Saepes King,3,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200070,4600792644B0C5EF17AA6B844D57C11C,3887188176,木篱王-火弹投掷,Saepes King - Fireball Hurler,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200213,3D0423A94A24C1446D183DAC264E3250,3020394960,木篱盾卫,Saepes Tallshield,11,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200208,F4B23CCE45998B09AC736FB98A765AC1,279184020,木篱矛兵,Saepes Spearguard,11,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,291200208,64C944FC4C2900FB5AA957826614A476,937574781,木篱矛兵头领,Saepes Spearguard Head,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200204,79E4DF9046007800D2DDBD85FD84EF49,645781199,木篱矛手,Saepes Spear Grunt,20,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200201,66FA30914EEAB3D90A0AD39F2D4B2A15,1012984101,木篱箭酋,Saepes Scout,26,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,291200201,34395C6B420F7BB0D4CB298509ADDEE1,2723281678,木篱箭酋头领,Saepes Scout Head,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200207,262DA61041AD5D4B50BC59A04A1C2673,528510688,木篱蛮兵,Saepes Brute,18,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200207,3980C462448F733BE040E7B9C75B0800,1300441207,木篱蛮兵头领,Saepes Brute Head,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200203,9C3A2C3F44032D668862429D97588B78,4204214459,木篱蛮锤,Saepes Hammerwaver,22,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,291200203,AD00FFBF4AA1E933701C4C84AB790630,553272731,木篱蛮锤卫,Saepes Hammerwaver,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200266,A70BBB734F2F008E2D33949C2EC66B82,1390450938,木篱长矛卫,Saepes Spearguard,2,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200211,04FDF10E447C1BDD00FB2EB26BCF7F3D,3651572236,木篱魁卫,Saepes Colossus,12,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200222,D6DF70814E6BD7DB2F65ABB80D7A48FC,3183607533,朴篱唤师,Palisaepes Summoner,6,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200226,C4FBA5D44063A43403A64889748C782D,3967372004,朴篱巫祝,Palisaepes Shaman,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200254,B247B9874A1137FE761C39908808DAD6,1592640181,朴篱投弹卫,Palisaepes Catapultor,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200257,72D57E1D40F3A08385F9E3864BA12793,4023799641,朴篱投愈卫,Palisaepes Heallobber,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200255,637386AA4F50A6BA986FA2B488147607,1790247229,朴篱投腐卫,Palisaepes Rotlobber,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200256,E97D79014DB37E546B999F8B5A40E03E,277446507,朴篱投霜卫,Palisaepes Frostlobber,6,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200253,EA3831564F1405A123284DB286DDB839,4110580870,朴篱盾卫,Palisaepes Tallshield,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200224,0B0E8E814DDE441783A7EFB399F7CB03,1369567170,朴篱矛兵,Palisaepes Spearguard,5,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200221,997144554A92293715CD2CA3A048C707,2103772275,朴篱箭酋,Palisaepes Scout,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200223,BB865E6D48DFAB94A7C90D8BEDF64B60,1585808310,朴篱蛮兵,Palisaepes Brute,7,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200252,17FD4110482DC061B3B52A89F456EA97,4198030953,朴篱铳卫,Palisaepes Timberbolt,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200251,873FD2A84C55406871D880AD47D84BBA,2560851802,朴篱魁卫,Palisaepes Colossus,3,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,200414,D89FFD4A4B1D9BCA74171AB082A344A6,734701890,机关,Mechcraft,4,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,200007,60E3A75343B8DAF379B2B5A3673D85FE,1007371054,机关人木桩,Mechanoid Log Pile,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,34201702,DCF676EC4EDBFB3D26113CBCC4B1DAC5,1182364929,机关学子,Mechcraft Student,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290302110,FD91AE524A08C8178547F4819E26C25D,3857553534,机关学院陷阱,School of Mechcraft Trap,1,9500
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,210303204,6EDAA5A14CE581AABEF1EE9024834EF7,3772235711,机关节点,Mechcraft Node,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,302201,6F033EA0407367F1145A3AA9CCD7E8AD,1159643215,机关铜鱼,Bronze Fish,7,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,221200001,0033B72C4C05E468EE5E0AAD0730C1C6,2394534257,机关鱼,Mechcraft Fish,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290010011,FD7E54A648A9B5C040EAE39A55D80715,223792375,机枢分体,Volcanic Drive Attachment,2,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,507201823,3879E59B4210425A34C979AB5E5D6BB3,4198384999,杀手首领,Assassin Leader,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,201931,738171EF4BEF47B0D74BD49D327EA2BF,483684196,李元芬,Fen,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,201715,6C197871404A15C28D78E79991C14C02,648686890,李寻,Strayn,2,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,504200401,CF17255F495E3EA476BAEC8062FE59B3,3205496475,李小苗,Spryn,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,307201811,67CC8666445C0EA502314F9BC784B278,3320232987,杜巳初,Sichu,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300050,D34B55074F4A9D4C5B320FB2A49BFFBA,411720000,枕风鹿·雄,Windrest Stag,1,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300051,95A33D2149F906B10D30518B717F1C87,3711857071,枕风鹿·雌,Windrest Doe,1,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300040,3D1FE94642DF567A6F75C2A25797A90E,1345855775,果鹊,Pome Magpie,2,0
