namespace	guid	source_hash	source_hash_hex	source	text	zh_text	source_text	row	reason	official_target_text	official_en_text	status	model	shared_source_count
/Game/Data/DataTables/CommonCondition/DT_CommonCondition_Side	42C84F3645EDFED5F9B63FB18D9164E3	3338521504	0xC6FDCBA0	missing_in_ko_gemini	메인 퀘스트 '꿈의 시련' 진행 중이 아님 	不处于主线任务《梦境试炼》期间 		201105	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonCondition/DT_CommonCondition_Side	435FE7864F623F0A7FBCBAA95768CD01	680721914	0x2892FDFA	missing_in_ko_gemini	서브 퀘스트 '지음난멱' 완료	完成支线任务《知音难觅》		201099	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonCondition/DT_CommonCondition_Side	629496FA4E3F768E4F609A95D3F7F853	4076863096	0xF2FFFE78	missing_in_ko_gemini	메인 퀘스트 '귀허 성전' 완료	完成主线任务《归墟盛典》		2563	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonCondition/DT_CommonCondition_Side	6B814DE348FF86F8F620C68FB7608DA7	3693840806	0xDC2B89A6	missing_in_ko_gemini	동방요 전기 - 후일담 완료	完成东方曜传记-后日谈		201125	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonCondition/DT_CommonCondition_Side	998797EA4E7D41534B4E6088E363F026	3814808486	0xE3615BA6	missing_in_ko_gemini	메인 퀘스트 '곤유몽경' 진행 중이 아님 	不处于主线任务《鲲游梦境》期间 		2783	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonCondition/DT_CommonCondition_System	68230A7A4101B71A788C49B5FB8414B1	1330212483	0x4F496E83	missing_in_ko_gemini	파류 경계에서 완료할 수 없는 임무(차단용)	波流境界无法完成的任务（屏蔽用）		50450	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_Enigma	0F2D0FA94C17D4442B6093B4CDEB89CA	3192820518	0xBE4E9326	ko_still_source_gemini	소식통에 따르면, 해도에서 온 기관사가 곧 직하에 초대될 예정이다. 이는 직하와 해도 사이의 학술 교류에 큰 진전이 생겼음을 뜻한다. 또한 오랜 세월 야외에서 작업하며 새로운 기관을 개발하고 테스트하던 공교가들도 최근 학원으로 돌아올 계획이며, 곧 있을 공개 강연에도 참여할 예정이다. 그들이 이토록 흥미를 느끼는 내용은 바로 해도에서 개발한 최신 수륙양용 기관선일 것이다. 이 배를 타면 직하를 더 원활하게 유람하거나 해도로 향해 진상을 파악할 수 있을 것이다.	据知情人士透露，一位来自海都的机关师即将受邀抵达稷下，这标志着稷下与海都的学术交流的极大跃进。同时，很多常年在野外作业，开发调试新机关的工巧家们近日也有回到学院的打算，并且会参与到即将到来的公开讲学中。我们有理由相信，能让他们如此兴致昂然的内容，正是海都开发的最新水陆两栖机关船，乘坐此种船只，能更顺利地遨游稷下，或是前往海都一探究竟。		103010302	ko_still_source	消息를 입수한 자의 말에 따르면, 해도에서 온 기관사가 곧 직하에 초대될 예정이다. 이는 직하와 해도 사이의 학술 교류에 큰 진전이 생겼음을 뜻한다. 또한 오랜 세월 야외에서 작업하며 새로운 기관을 개발하고 테스트해 온 수많은 공예가들도 최근 학원으로 돌아가기로 결심했으며, 곧 있을 공개 강좌에 참여할 것이다. 그들이 이렇게 흥미를 가질 수 있는 내용은 해도가 개발한 최신 수륙양용 기관선 때문이다. 이 배를 타고 직하를 더 순조롭게 돌아다닐 수도 있고 해도로 가서 직접 확인할 수도 있다.		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_Enigma	B4F505D9427E01CC289184A8D281D9FB	1157489250	0x44FDE262	ko_still_source_gemini	알고 보니 종횡가 중에서 가장 유명한 사마의가 학교에 있을 때 비밀리에 지하 정보 조직을 설립했더군. 정보 수집 인원은 직하 사방에서 빈번히 활동했지만, 줄곧 행적을 숨기며 외부인들은 거의 알지 못했어. 이후 이 조직은 물폐가의 자금 지원을 받아 더 큰 규모의 비문사로 발전했지. 이 일에 숨겨진 사연이 없다고는 도저히 믿을 수 없어. 대담하게 추측해 보자면, 아마 사마의와 물폐가가 손을 잡고 암암리에 직하를 조종하려는 게 아닐까...	原来，纵横家中最为知名的司马懿，在校时曾经秘密建立了一个地下情报组织，情报收集人员在稷下四处频繁活动着，却一直保持着行踪隐秘，鲜有外人知晓。后来，这个组织收到了物币家的出资支持，也因此发展成更具气候的秘闻社。要说这其中没有隐情，小编可是一点都不信的，不如大胆推测，也许是司马懿和物币家是想联手暗中操纵稷下……		101010102	ko_still_source	原来, 종횡가 중에서 가장 유명한 사마의가 학교에 있을 때 비밀리에 지하 정보 조직을 설립했다. 정보 수집 인원은 직하 사방에서 빈번히 활동했지만, 줄곧 행적을 숨기며 외부인들은 거의 알지 못했다. 이후 이 조직은 화폐가의 자금 지원을 받아 더 큰 규모의 비밀 정보 사설기관으로 발전했다. 여기에 숨겨진 사정이 없다면 편집자는 전혀 믿지 않는다. 대담하게 추측해 본다면 사마의와 화폐가가 직하를 암암리에 조종하려고 손잡은 것일지도 모른다...		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_Enigma	FD50780849B50DDDEA29559964F51965	2349898551	0x8C109B37	ko_still_source_gemini	최근 소편자가 운근진 각지를 돌아다니며 발견한 바에 따르면, 밤에는 항상 오색찬란한 이화가 나타나고 동시에 마을의 소 둘 돌보는 사람이 갑자기 많아졌습니다. 모두가 아는 바와 같이 귀허몽연이 가까워짐에 따라 운근진에는 많은 관람객이 몰릴 예정이며, 물류 수요도 날로 증가할 것입니다. 다가올 운송 열풍에 대비해 기관 학원에서는 야간 운송을 특별히 증편했습니다. 이와 동시에 야간 보행자의 안전 문제도 우려하지 않을 수 없습니다. 이에 따라 소 둘 돌보는 사람들을 대상으로 '야염 계획'을 실시하여, 일부 소의 뿔에 일곱 빛깔의 불꽃을 달았습니다. 날씨에 따라 다른 색의 불꽃을 뿜어내어 극한 날씨에서의 시인성을 높이기 위함입니다. 물론 모든 것은 아직 테스트 중이니, 주민 여러분께서는 이색 불꽃이나 정체불명의 검은 그림자를 발견하면 피해서 이동하시고 충돌에 주의하시기 바랍니다.	小编最近在云根镇各地走访发现，夜间总有五颜六色的异火出现，同时镇上的牛小二突然变多。众所周知随着归虚梦演的临近，云根镇将迎来大批观众，此时的物流需求也会与日俱增。为了满足即将迎来的运输热潮，机关学院特别加派了夜间运输。于此同时也不得不对夜间行人的安全问题产生担忧。故而对牛小二展开了夜焰计划，在部分牛小二的牛角加上了七色火光，在不同的天气下喷出不同颜色的火焰，增加极端天气下的可视程度。当然，一切都尚在测试中，望居民在看到异色火光或不明黑影时注意避让，小心碰撞。		106010206	ko_still_source	최근 소편자가 운근진 각지를 돌아다니며 발견한 바에 따르면, 밤에는 항상 오색찬란한 이화가 나타나고 동시에 마을의 소 둘 돌보는 사람이 갑자기 많아졌습니다. 모두가 아는 바와 같이 귀허몽연이 가까워짐에 따라 운근진에는 대량의 관중이 몰려들 것이며, 이때의 물류 수요도 날마다 증가할 것입니다. 다가올 운송 열기를 충족시키기 위해 기관 학원은 특별히 야간 운송을 증파했습니다. 동시에 야간 행인의 안전 문제도 염려하지 않을 수 없게 되었습니다. 이에 소 둘 돌보는 사람들에게 야간 화염 계획을 시행하여 일부의 뿔에 칠색 화광을 추가해, 다양한 날씨에 따라 다른 색의 화염을 분출시켜 극한 기상 조건下的 시야 가시성을 높였습니다. 물론 모든 것은 아직 시험 단계이므로 주민들은 이색적인 화광이나 불분명한 흑영을 목격할 경우 주의하여 피하고 충돌을 조심해 주시기 바랍니다.		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_B	1099684148CA2E36D517B7931A393ED5	1082247747	0x4081CA43	missing_in_ko_gemini	이 책들은 이제 다 정리됐네.	这样这堆书就整理好了。		2270461	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_B	56D3761044A0881A1EE0AC970CDDF3C3	2562204309	0x98B82295	ko_still_source_gemini	앞서 일어난 참상은 너무도 슬펐고, 이미 흘러나간 물은 다시 담을 수 없으니, 수많은 정예들이 집을 지키기 위해 자신을 희생하여 위기를 넘겼노라. \n \n오늘날 황릉 안의 영령들은 마침내 안식을 얻었으니, 후세의 제사자들은 공경하는 마음을 가지고 삼가 망자의 안녕을 방해하지 말지어다. \n \n떠난 자는 이미 과거가 되었고, 비석은 사라지지 않으니, 모두 흙으로 돌아가게 하라.	前史沉痛，覆水难收，无数菁英为保家园，毁一身而纾危难。 \n \n今陵内英灵，终得安息，望后之祭者，秉以敬诚，慎勿扰亡魂安宁。 \n \n逝者既往，丰碑不灭，悉使归诸尘壤焉。		2270940	ko_still_source	앞서 일어난 참상은 너무도 슬펐고, 이미 흘러나간 물은 다시 담을 수 없으니, 수많은 정예들이 집을 지키기 위해 자신을 파괴하여 위기를 넘겼노라. \n \n \n \n오늘날 황릉 안의 영령들은 마침내 안식을 얻었으니, 후세의 제사장들은 경誠으로써 제사를 지내며, 망자의 안식을 방해하지 말라. \n \n \n \n현재는 과거가 되어, 비석은 사라지지 않으니, 모두 진토로 돌아가게 하라.		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_C	50E308874577D30AB36BA98A7F6DE0AC	3875064843	0xE6F8CC0B	missing_in_ko_gemini	직하학원·무도학원 인증	稷下学院·武道学院认证		2270730	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_C	5DB565754EC6CCA519C82DAE5D6E7A9E	1000434928	0x3BA16CF0	missing_in_ko_gemini	마모된 시계	磨损的钟表		2030111	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_C	6A6D822848030CEBCEBF94A3E235BBE7	2005449216	0x7788BA00	missing_in_ko_gemini	반짝이는 낡은 시계, <69D0FF>반복해서 만진</> 흔적이 있는 것 같다...\n주인이 매우 소중히 여겼던 모양이다.	一块锃亮的老旧钟表，上面似乎有<69D0FF>反复抚摸</>的痕迹…… \n表的主人对此应该十分珍视。		2030111	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_C	CACB575B4154CEADAF18709FD015284F	4271517260	0xFE9A2E4C	missing_in_ko_gemini	개인적인 의견일 뿐, 공식 순위가 아닙니다.\n1위: 노부자.\n노인 행세하며 막대기만 휘두름.\n2위: <5ea8f3>능호</>.\n신법이 유연하고 도법이 날카로우며, <5ea8f3>계하</> 최강, 두말할 필요 없음.\n3위: 염파.\n방어는 괜찮음.\n4위: 종무염.\n닥치는 대로 부수고 공공기물을 파손함.\n...\n30위: 동방요.\n말이 많고 경솔하며, 오만방자함.	仅代表个人意见，非官方排名。 \n第一名：老夫子。 \n倚老卖老，全靠大棒。 \n第二名：<5ea8f3>凌虎</>。 \n身法灵活，刀法凌厉，<5ea8f3>稽下</>最强，当之无愧。 \n第三名：廉颇。 \n防御不错。 \n第四名：钟无艳。 \n乱砸一通，破坏公物。 \n……… \n第三十名：东方曜。 \n话痨话多，狂妄自大。		2270729	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_E	184AE4A64E12A18348142DAE145D20C4	1959120364	0x74C5CDEC	missing_in_ko_gemini	독점 비법 메모: \n민들레 3g, 갈근 4g, 호장, 현삼 각 1g, 감초 6g. \n밀가루를 많이 넣어 공 모양으로 빚을 것.	独家配方备忘： \n蒲公英3克，芦根4克，虎杖、玄参各1克，甘草6克。 \n加大量面粉搓成球。		2270773	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_F	1EB56240435C80C27549D6A1E65E4E09	3573575631	0xD5006FCF	missing_in_ko_gemini	오랫동안 침묵했던 용상지의 수호자. 용골 풍경의 나지막한 울림이 시공을 넘어오면 다시 깨어납니다. <69D0FF>앙령</>의 힌트에 따라 <69D0FF>용상지의 세 곳</>에서 단서를 찾아보세요.	沉寂已久的龙殇地守卫，当龙骨风铃的轻吟穿越时空而来，它便会再次苏醒。按<69D0FF>央铃</>的提示，在<69D0FF>龙殇地的三处</>找找线索吧。		2270641	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_F	FB54F54B4AFC28ECA05601A22CD4888B	1749576944	0x68486CF0	missing_in_ko_gemini	청동 제단 위, 병기가 금빛을 내뿜으며 서 있다. 서리와 눈이 엉겨 붙고 살기가 가득하니, 마치 고대의 맹세를 증명하는 듯하다.	青铜祭坛上，兵刃闪耀金芒而立，身凝霜雪，肃杀满溢，仿佛古老誓约见证。		2270762	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_G	0C6792EA4E36F89A54CACCBA56F4B943	2782285711	0xA5D64F8F	missing_in_ko_gemini	남겨진 기억	残留的回忆		2271117	missing_in_ko			translated	gemini-3.1-flash-lite-preview	3
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_G	24924F4242839079D42EF2A4FC174104	2782285711	0xA5D64F8F	missing_in_ko_gemini	남겨진 기억	残留的回忆		2271116	missing_in_ko			translated	gemini-3.1-flash-lite-preview	3
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_OpenWorld_G	D9F8DAC643BF6A01081B17946447622D	2782285711	0xA5D64F8F	missing_in_ko_gemini	남겨진 기억	残留的回忆		2271118	missing_in_ko			translated	gemini-3.1-flash-lite-preview	3
/Game/Data/DataTables/CommonShowText/DT_CommonShowText_UnderWorld	DA9111BE4C49A538723622B80EE2078E	3424340675	0xCC1B4AC3	missing_in_ko_gemini	지하에 들어온 첫째 날\n지하 수로는 너무 복잡해서 떠다니다 보니 대장이랑 흩어지고 뗏목도 다 박살 났다. 아안이랑 며칠째 수로를 뒤졌는데 대장 일행의 흔적을 찾을 수가 없다. 겨우 출구를 하나 찾았는데, 나오자마자 기관인 무리한테 쫓겨서 일단 여기 숨어 있다.\n\n지하에 들어온 닷새째\n갑자기 지진이 났다. 너무 무서워, 대장 일행은 도대체 어디로 간 걸까...\n\n지하에 들어온 아흐레째\n오늘 드디어 대장한테 소식이 왔다. 보물은 바로 가장 가운데 있는 큰 기둥 안에 있다고 한다! 아쉽게도 지금은 대장이랑 연락이 안 되는데, 연락만 되면 이 기쁜 소식을 꼭 알려주고 싶다!\n\n지하에 들어온 열흘째\n수상한 그림자 몇 개를 본 것 같다. 뭐 상관없어, 어차피 지하 수로 상황은 다 파악했으니까, 짐 챙겨서 대장 일행이랑 합류할 방법을 찾아야지!	进入地下的第一天 \n地下水道实在是太错综复杂了，漂着漂着就和老大失散了，木筏也都撞碎了。我和阿安在水道里找了好几天都找不到老大他们的踪迹。好不容易发现一个出口，谁知道刚从水道出来就被一群机关人追着打，只能暂时躲在这里了。 \n \n进入地下的第五天 \n突然地震了，好可怕，老大他们究竟去哪了…… \n \n进入地下的第九天 \n今天老大终于传来了消息，原来宝藏就在最中间那根大柱子里面！可惜暂时联系不上老大，不然一定把这个好消息告诉他！ \n \n进入地下的第十天 \n好像看到了几个神秘的身影，不管了，反正地下水道的情况已经探清楚了，收拾收拾，想办法和老大他们会合！ \n		2270845	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonTime/DT_CommonTimeTable	29D3903A4702D961B8E15D97F0A7346B	1794397743	0x6AF4562F	missing_in_ko_gemini	풍운 축제 2단계 시간 [5.1 4시]	丰云庆典第二档时间[5.1 4点]		11008	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonTime/DT_CommonTimeTable	660FD0944728D79359B0E48CCBA73BB2	227275168	0x0D8BF1A0	missing_in_ko_gemini	1.0 초가성비 무 탈것 패키지 정식 출시 시간	1.0超值萝卜载具礼包正式投放时间		1210	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/CommonTime/DT_CommonTimeTable	FF5290024FD9C69B2B9BADB3010166A1	1739460033	0x67AE0DC1	ko_still_source_pending		灾兽共斗丨测试	灾兽共斗丨测试	2007	ko_still_source	재앙 난투丨테스트		pending_translation		1
/Game/Data/DataTables/DT_ScreenTransition	2B8EFB44423F3E6D9CCC06A067333B44	740111031	0x2C1D32B7	ko_still_source_gemini	【seq 플레이스홀더】 징휘가 피리를 꺼내 '공곡요홍'을 연주하기 시작한다. 피리 소리가 애절하게 울려 퍼지며 풀리지 않은 그리움을 말하는 듯하다.	【seq占位】徵徽拿出笛子开始吹奏空谷摇红，笛声如泣如诉，似在诉说难以排解的思念。  		773	ko_still_source	[seq占位] 징휘가 피리를 꺼내 공곡요홍을 연주하기 시작합니다. 피리 소리가 애절하게 울려퍼지며 풀리지 않은 그리움을 말하는 듯 합니다.		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	46B280034227686C1DA23ABDAB7E4379	3039052753	0xB52443D1	ko_still_source_gemini	【seq 플레이스홀더-고대 비술】 오엽자가 비술을 시전하자, 쓰러진 카이의 곁에 마법진이 나타났다. 당신은 자신의 흐름을 마법진에 주입해 작동시켰고, 마법진이 활성화됨에 따라 당신의 몸도 입자화되며 카이의 에코에 합류했다. 완전히 융합된 순간, 당신은 칠흑 같은 어둠 속으로 빠져들었다.	【seq占位-古代秘术】欧叶子施展秘术，一道法阵出现在倒地的铠的身边。你将自己的流注入，驱动法阵，随着法阵展开，你的身体也开始粒子化，汇入铠的echo之中。完全融合的那一刻，你陷入了一片黑暗。		1316	ko_still_source	【seq占位-고대 비술】 오엽자가 비술을 시전하자, 쓰러진 카이의 곁에 마법진이 나타났다. 당신은 자신의 흐름을 마법진에 주입해 작동시켰고, 마법진이 활성화됨에 따라 당신의 몸도 입자화되며 카이의 에코에 합류했다. 완전히 융합된 순간, 당신은 암흑에 빠졌다.		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	61E205E5486AD494A8565D98D398D5DF	3098528488	0xB8AFCAE8	missing_in_ko_gemini	컷신 자리: 진홍빛 새끼 짐승이 약해진 틈을 타, 요는 주인공에게 집중 공격해 버프를 뺏자고 제안하며 징벌을 사용한다. 진홍빛 새끼 짐승이 쓰러지는 순간, 요는 버프를 가로챈 멋진 포즈를 취하지만, 결국 버프는 주인공에게 돌아간다. [동방요] 뭐라고? [컵] (동방요가 징벌로 규접의 버프를 뺏으려다 너무 일찍 썼어! 결국 팀원이 챙겼네!) 바로 그때, 하단 2차 타워와 중단 1차 타워에 연달아 파란색과 붉은색 기둥이 솟아오른다. [컵] (경기 상황이 순식간에 변하고 있습니다! 양 팀의 다른 쪽 교전도 결판이 났군요!) [주인공] (중단 1차 타워의 주인이... 바뀌었어. 무슨 일이 일어난 거지?)	过场占位：在猩红幼兽虚弱之时，曜招呼主角集火抢红，自己释放惩戒。 \n在猩红幼兽倒下的一刻，曜摆出抢到红的帅气Pose，结果却发现红到了主角身上。 \n【东方曜】什么？ \n【杯子】（东方曜想用惩戒抢圭蝶的红，结果放早了！最后被队友收下！） \n就在此时，下二塔、中一塔，接连亮起蓝色和红色的光柱。 \n【杯子】（场上局势瞬息万变！两支队伍在另一边的较量也尘埃落定了！） \n【主角】（中一塔的归属……变了。发生什么事了？）		1371	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	62FD969E40D6395D98F42C9B219F3B29	387106233	0x1712C5B9	ko_still_source_gemini	【seq 플레이스홀더】: 대형 망치가 몸을 일으키며, 당신들을 얕봤다고 말한 뒤, 만추 해머 운전실로 걸어 들어간다!	【seq占位】：大锤起身，嘴上说着小瞧你们了，转身走进万枢重锤驾驶室！		1248	ko_still_source	[seq占位]：대형 망치가 몸을 일으키며, 당신들을 얕봤다고 말한 뒤, 만추 해머 운전실로 걸어 들어갑니다!		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	7C976AA046E3B447DF390EBFC7D70ED6	4276489988	0xFEE60F04	ko_still_source_gemini	2D 애니메이션 플레이스홀더:\n남매의 추억 1	2D动画占位： \n姐弟回忆一  		655	ko_still_source	2D 애니메이션占位:\n남매의 추억 1		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	7F2BD5D14E28DA902555F9BC2A858166	1792366484	0x6AD55794	ko_still_source_gemini	(seq 자리 표시) 당신은 두 사냥꾼과 함께 빛을 잃어가는 공간을 떠나 현실 속 사냥꾼 캠프로 돌아왔습니다. 현실 속 캠프에는 사람들이 오가며, 분위기가 매우 활기찹니다.	（seq占位）你和两位游猎家离开了这个正在失去光芒的空间，回到了现实中的游猎家营地。 现实中的营地人来人往，热闹非凡。 		1193	ko_still_source	(seq占位)당신은 두 사냥꾼과 함께 빛을 잃어가는 공간을 떠나 현실 속 사냥꾼 캠프로 돌아왔습니다. 현실 속 캠프에는 사람들이 오가며, 분위기가 매우 활기차습니다.		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	904217E54AF77856570E2D9AD9401D9B	4261413912	0xFE000418	ko_still_source_gemini	【seq 플레이스홀더-마갑 탈환】 비가 치명적인 일격을 날렸지만, 카이는 몸으로 받아내며 자신의 의지로 마갑의 힘 일부를 강제로 탈환했다.\n비는 분노에 휩싸여 자신의 목숨을 대가로 마갑의 힘을 격동시켜 더욱 광폭해졌다.	【seq占位-夺回魔铠】绯打出致命一击，铠用身体接下，并切凭借自己的意志强行夺回了一部分魔铠的力量。 \n绯惊怒，以自己的生命为代价催动起魔铠之力，变得更加狂暴。		1297	ko_still_source	[seq占位-탈환 마갑] 비가 치명적인 일격을 날렸지만, 갑옷이 몸을 바쳐 받아내고 자신의 의지로 마갑의 힘 일부를 강제로 탈환했다. \n비는 분노에 휩싸여 자신의 목숨을 대가로 마갑의 힘을 격동시켜 더욱 광폭해졌다.		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	B31DBC4042FFDFC9EFC86DBD4F492834	2903472849	0xAD0F7AD1	ko_still_source_gemini	seq 플레이스홀더: 이상한 소리가 들려오며, 멘키가 소년을 데리고 당신들 앞에 나타났다. 그는 알아들을 수 없는 언어로 말했으며, 소년은 영시를 설득하기 시작했다.\n설득된 후 영시는 고개를 끄덕이며 마도술을 해제했고, 두 사람은 나비가 되어 떠났다. 멘키는 당신을 향해 손을 흔들며 그 두 마리의 꿈나비를 따라 날아갔.	seq占位:一阵奇怪声音传来，梦奇带着少年出现在你们面前。它说着听不懂的语言，而少年则开始对灵犀劝告。 \n被说服后灵犀点头，解除魔道术，两人化蝶离去。梦奇朝你挥挥手，跟随那两只梦蝶飞走了。 \n  		364	ko_still_source	seq占位:이상한 소리가 들려오며, 멘키가 소년을 데리고 당신들 앞에 나타났다. 그는 알아들을 수 없는 언어로 말했으며, 소년은 영시를 설득하기 시작했다. \n영시는 설득된 후 고개를 끄덕이며 마도술을 해제했고, 두 사람은 나비로 변해 사라졌다. 멘키는 당신에게 손을 흔드며, 두 나비를 따라 날아갔다.		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	B70F8D5E466E8B81DCFD89B2F630A336	244457076	0x0E921E74	ko_still_source_gemini	seq 플레이스홀더: 자폭게가 하나씩 유락한 흔들 도끼를 향해 돌진하며 일으킨 폭발이 그를 점차 각성시켰습니다. 그가 착용하고 있던 족쇄가 서서히 조각나기 시작했습니다.\n굉음과 함께 바위 틈새에서 그가 폭발적인 기세로 튀어 올랐습니다.\n이 강력한 적을 상대하십시오!	seq占位：一个个自爆蟹冲向遗落撼斧，引发的爆炸逐渐激活了他。他身上的枷锁慢慢崩裂。 \n一声巨响，他从裂石中蹦跃而出。 \n面对这极强的敌人吧！  		970	ko_still_source	seq 플레이스홀더: 자폭게가 하나씩 유락한 흔들斧를 향해 돌진하며 일으킨 폭발이 그를 점차 각성시켰습니다. 그가 착용하고 있던 족쇄가 서서히 조각나기 시작했습니다.  \n굉음과 함께 바위 틈새에서 그가 폭발적인 기세로 뛰쳐나왔습니다.  \n이 강력한 적에 맞서 싸우십시오!		translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	DB08B95349B74D316B7FD7B6E6E5C6E2	3714209282	0xDD625602	missing_in_ko_gemini	검은 옷의 사내가 다시 나타나 주인공을 가스라이팅한다. 발밑에 검은 연기가 모이며 장면이 어두워진다. 카메라가 사내의 정면을 비추고 새로운 장면(귀허몽연 환영)으로 전환된다. 사내가 능력을 발동해 제신을 부활시킨다(사내는 퇴장). 귀를 찢는 듯한 비명과 함께 영웅의 석상에서 영웅의 힘이 빠져나가 공중에 떠 있는 제신의 시체로 모여든다. 검보라색 귀허의 힘이 제신의 등을 찢고, 비명과 구조 요청이 뒤섞인다. 영웅의 환영이 탈출하려 하지만 결국 귀허의 힘에 빨려 들어가 허무 속으로 사라진다. 날개 같은 귀허의 힘이 제신을 서서히 들어 올리고, 제신이 갑자기 땅에 착지한다. 비명이 멈추고 제신이 눈을 뜬다. 망자의 망토가 완전히 형성된다. "기적을 통치하고, 만물을 통치하리라."\n비명을 질러라, 파멸하라. 제신이 천하를 호령하듯 전투를 준비한다.	黑衣人再次出现继续pua主角，脚下开始聚拢黑烟，整个场景变暗淡；镜头切到黑衣人正面，切换至新场景（归虚梦演幻境）；黑衣人发动能力复活帝辛（黑衣人随后退场），随着震耳欲聋的一声死啸划破长空，英雄之力从英雄石像中被抽离，疯狂地向浮在空中的帝辛的尸体汇聚；黑紫色的归虚之力在帝辛的背部撕扯着，尖叫与求救声夹杂在其中，英雄虚影尝试着逃离，终被归虚之力吸入虚无，逃无可逃；翅膀般的归虚之力将帝辛慢慢升高，帝辛骤然落地，死啸骤停，帝辛睁开双眼，亡者披风完全体塑造完毕；“统御奇迹，统御众生” \n尖叫吧，毁灭吧，帝辛君临天下般准备开战。		1155	missing_in_ko			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/DT_ScreenTransition	DB7E1452427F3B8854C86F925D2072F6	2968284753	0xB0EC6E51	ko_still_source_gemini	【seq 플레이스홀더】 하늘에서 내려오는 세 가지 형태의 검은 안개, 신오미의 세 가지 형태를 나타내며, 이후 한 덩어리의 검은 안개로 융합된다.	【seq占位】从天而降的三个不同形态黑雾，代表辛午未的三种形态，之后融合成一团黑雾。		1282	ko_still_source	[seq占位]하늘에서 내려오는 세 가지 형태의 검은 안개, 신오미의 세 가지 형태를 나타내며, 이후 한 덩어리의 검은 안개로 융합된다.		translated	gemini-3.1-flash-lite-preview	1
